AlvaghCronin sanepolitico {'id': 7.63431270089159e+17, 'user_screen': 'AlvaghCronin', 'original_author': 'sanepolitico', 'user_location': 'Sinister Fringes North Kildare', 'user_id': 1706816420.0, 'created_at': 'Wed Aug 10 17:46:13 +0000 2016', 'favorite_count': 0, 'retweet_count': 7, 'user_following': False, 'user_followers': 4703, 'user_friends': 4093, 'user_statuses': 93990, 'tweet_text': 'RT @sanepolitico: The Clinton foundation shares executives etc with Teneo Consulting.'}
rocksolidhorses FoxNewsOpinion {'id': 7.634320675813459e+17, 'user_screen': 'rocksolidhorses', 'original_author': 'FoxNewsOpinion', 'user_location': 'Missoula, MT. ', 'user_id': 2340854960.0, 'created_at': 'Wed Aug 10 17:49:23 +0000 2016', 'favorite_count': 0, 'retweet_count': 259, 'user_following': False, 'user_followers': 88, 'user_friends': 90, 'user_statuses': 22802, 'tweet_text': 'RT @fxnopinion: Trump frenzy proves media need Xanax | via @toddstarnes  | https://t.co/pZm5bAzUYF'}
rocksolidhorses gabrielmalor {'id': 7.634321595205261e+17, 'user_screen': 'rocksolidhorses', 'original_author': 'gabrielmalor', 'user_location': 'Missoula, MT. ', 'user_id': 2340854960.0, 'created_at': 'Wed Aug 10 17:49:45 +0000 2016', 'favorite_count': 0, 'retweet_count': 129, 'user_following': False, 'user_followers': 88, 'user_friends': 90, 'user_statuses': 22802, 'tweet_text': 'RT @gabrielmalor: ABC World News Tonight and CBS Evening News mentioned Seddique Mateen attending Clinton event in passing. NBC Nightly Newâ€¦'}
rocksolidhorses ScottWalker {'id': 7.6343223852868e+17, 'user_screen': 'rocksolidhorses', 'original_author': 'ScottWalker', 'user_location': 'Missoula, MT. ', 'user_id': 2340854960.0, 'created_at': 'Wed Aug 10 17:50:04 +0000 2016', 'favorite_count': 0, 'retweet_count': 116, 'user_following': False, 'user_followers': 88, 'user_friends': 90, 'user_statuses': 22802, 'tweet_text': 'RT @ScottWalker: Real story is about @HillaryClinton emails &amp; connection between Clinton Foundation &amp; State Department. https://t.co/GXZnaBâ€¦'}
rocksolidhorses marklevinshow {'id': 7.63432602262921e+17, 'user_screen': 'rocksolidhorses', 'original_author': 'marklevinshow', 'user_location': 'Missoula, MT. ', 'user_id': 2340854960.0, 'created_at': 'Wed Aug 10 17:51:30 +0000 2016', 'favorite_count': 0, 'retweet_count': 51, 'user_following': False, 'user_followers': 88, 'user_friends': 90, 'user_statuses': 22802, 'tweet_text': 'RT @marklevinshow: Paul Ryan, endorsed last week by Donald Trump -- who also endorsed John McCain and Kelly Ayotte -- crushes his... https:â€¦'}
vitamink1776 realDonaldTrump {'id': 7.63431274727879e+17, 'user_screen': 'vitamink1776', 'original_author': 'realDonaldTrump', 'user_location': nan, 'user_id': 3106462089.0, 'created_at': 'Wed Aug 10 17:46:14 +0000 2016', 'favorite_count': 0, 'retweet_count': 7213, 'user_following': False, 'user_followers': 51, 'user_friends': 382, 'user_statuses': 5482, 'tweet_text': 'RT @realDonaldTrump: Thank you Wilmington, North Carolina!\n#MakeAmericaGreatAgain https://t.co/ZnnaSPF5or'}
vitamink1776 realDonaldTrump {'id': 7.634313263724179e+17, 'user_screen': 'vitamink1776', 'original_author': 'realDonaldTrump', 'user_location': nan, 'user_id': 3106462089.0, 'created_at': 'Wed Aug 10 17:46:26 +0000 2016', 'favorite_count': 0, 'retweet_count': 13492, 'user_following': False, 'user_followers': 51, 'user_friends': 382, 'user_statuses': 5482, 'tweet_text': "RT @realDonaldTrump: Media desperate to distract from Clinton's anti-2A stance. I said pro-2A citizens must organize and get out vote to saâ€¦"}
vitamink1776 realDonaldTrump {'id': 7.634314306217939e+17, 'user_screen': 'vitamink1776', 'original_author': 'realDonaldTrump', 'user_location': nan, 'user_id': 3106462089.0, 'created_at': 'Wed Aug 10 17:46:51 +0000 2016', 'favorite_count': 0, 'retweet_count': 19003, 'user_following': False, 'user_followers': 51, 'user_friends': 382, 'user_statuses': 5482, 'tweet_text': "RT @realDonaldTrump: When is the media going to talk about Hillary's policies that have gotten people killed, like Libya, open borders, andâ€¦"}
vitamink1776 diana_west_ {'id': 7.6343272002644e+17, 'user_screen': 'vitamink1776', 'original_author': 'diana_west_', 'user_location': nan, 'user_id': 3106462089.0, 'created_at': 'Wed Aug 10 17:51:59 +0000 2016', 'favorite_count': 0, 'retweet_count': 28, 'user_following': False, 'user_followers': 51, 'user_friends': 382, 'user_statuses': 5482, 'tweet_text': 'RT @diana_west_: 62-Year-Old Trump Supporter Beaten With Crowbar For Wearing Trump T-Shirt - Media Makes Headlinâ€¦ https://t.co/169EEAlsTK vâ€¦'}
mercurygirl7 sherrilee7 {'id': 7.634312700220129e+17, 'user_screen': 'mercurygirl7', 'original_author': 'sherrilee7', 'user_location': 'The Right Side Of History', 'user_id': 46816408.0, 'created_at': 'Wed Aug 10 17:46:13 +0000 2016', 'favorite_count': 0, 'retweet_count': 1, 'user_following': False, 'user_followers': 2274, 'user_friends': 2448, 'user_statuses': 128176, 'tweet_text': 'RT @sherrilee7: Christians in name only.  https://t.co/tBekEa7G1F'}
mercurygirl7 PuestoLoco {'id': 7.634316371620991e+17, 'user_screen': 'mercurygirl7', 'original_author': 'PuestoLoco', 'user_location': 'The Right Side Of History', 'user_id': 46816408.0, 'created_at': 'Wed Aug 10 17:47:40 +0000 2016', 'favorite_count': 0, 'retweet_count': 1, 'user_following': False, 'user_followers': 2274, 'user_friends': 2448, 'user_statuses': 128176, 'tweet_text': 'RT @PuestoLoco: .@RexDouglasStock @CNN @MSNBC @peterdaou\nComcast future business model is based on a Corporate controlled internet. A fasciâ€¦'}
mercurygirl7 NYDailyNews {'id': 7.634316783500991e+17, 'user_screen': 'mercurygirl7', 'original_author': 'NYDailyNews', 'user_location': 'The Right Side Of History', 'user_id': 46816408.0, 'created_at': 'Wed Aug 10 17:47:50 +0000 2016', 'favorite_count': 0, 'retweet_count': 1327, 'user_following': False, 'user_followers': 2274, 'user_friends': 2448, 'user_statuses': 128176, 'tweet_text': "RT @NYDailyNews: Today's front page:\nTHIS ISN'T A JOKE ANYMORE\nThe News says, Trump must end his campaign https://t.co/X4iuQGnCTA https://tâ€¦"}
mercurygirl7 Debi129 {'id': 7.63431732406288e+17, 'user_screen': 'mercurygirl7', 'original_author': 'Debi129', 'user_location': 'The Right Side Of History', 'user_id': 46816408.0, 'created_at': 'Wed Aug 10 17:48:03 +0000 2016', 'favorite_count': 0, 'retweet_count': 9, 'user_following': False, 'user_followers': 2274, 'user_friends': 2448, 'user_statuses': 128176, 'tweet_text': 'RT @Debi129: @realDonaldTrump DONE WITH YOUR INSANITYâ€¼ï¸\x8fAmerican needs a president NOT an Insane mentally ill CLOWNâ€¼ï¸\x8fhttps://t.co/HD2V342V2U'}
sherrilee7 AnneRiceAuthor {'id': 7.634321164324781e+17, 'user_screen': 'sherrilee7', 'original_author': 'AnneRiceAuthor', 'user_location': 'Arkansas, USA', 'user_id': 31403779.0, 'created_at': 'Wed Aug 10 17:49:35 +0000 2016', 'favorite_count': 0, 'retweet_count': 49, 'user_following': False, 'user_followers': 14804, 'user_friends': 16266, 'user_statuses': 538767, 'tweet_text': 'RT @AnneRiceAuthor: Clearly, Trump tells out and out lies, knowing some followers will believe them, no matter how thoroughly the lies areâ€¦'}
sherrilee7 virgalleg {'id': 7.634325199118751e+17, 'user_screen': 'sherrilee7', 'original_author': 'virgalleg', 'user_location': 'Arkansas, USA', 'user_id': 31403779.0, 'created_at': 'Wed Aug 10 17:51:11 +0000 2016', 'favorite_count': 0, 'retweet_count': 9, 'user_following': False, 'user_followers': 14804, 'user_friends': 16266, 'user_statuses': 538767, 'tweet_text': "RT @virgalleg: We dont need 2 defeat Trump's ignorant ideas &amp; stupid beliefs, we need 2 CRUSH them 2a pulp, never 2 hear them again https:/â€¦"}
atomicmanga fmei7777 {'id': 7.63431271569785e+17, 'user_screen': 'atomicmanga', 'original_author': 'fmei7777', 'user_location': 'Paris', 'user_id': 3140286309.0, 'created_at': 'Wed Aug 10 17:46:13 +0000 2016', 'favorite_count': 0, 'retweet_count': 3746, 'user_following': False, 'user_followers': 951, 'user_friends': 4325, 'user_statuses': 1913, 'tweet_text': 'RT @fmei7777: Bolsanaro vai odiar a cerimÃ´nia. Trump tambÃ©m.\nPelo menos nisso acertamos.'}
Midgespeaks BIZPACReview {'id': 7.63431273645748e+17, 'user_screen': 'Midgespeaks', 'original_author': 'BIZPACReview', 'user_location': 'planet earth', 'user_id': 304061756.0, 'created_at': 'Wed Aug 10 17:46:14 +0000 2016', 'favorite_count': 0, 'retweet_count': 26, 'user_following': False, 'user_followers': 57430, 'user_friends': 52822, 'user_statuses': 208130, 'tweet_text': 'RT @BIZPACReview: Trump supporter Scott Baio wonâ€™t back down: â€˜I genuinely, in my heart, do not care if Iâ€¦ https://t.co/MZWQTsyYV6 https://â€¦'}
Midgespeaks MTRDeplorable {'id': 7.634315290914689e+17, 'user_screen': 'Midgespeaks', 'original_author': 'MTRDeplorable', 'user_location': 'planet earth', 'user_id': 304061756.0, 'created_at': 'Wed Aug 10 17:47:15 +0000 2016', 'favorite_count': 0, 'retweet_count': 14, 'user_following': False, 'user_followers': 57430, 'user_friends': 52822, 'user_statuses': 208130, 'tweet_text': "RT @mtrdude: Hey @DanRather if you can't report objectively (and you've demonstrated repeatedly that you can't) then STFU!!\nhttps://t.co/MNâ€¦"}
Midgespeaks HorseShort {'id': 7.63432968832492e+17, 'user_screen': 'Midgespeaks', 'original_author': 'HorseShort', 'user_location': 'planet earth', 'user_id': 304061756.0, 'created_at': 'Wed Aug 10 17:52:58 +0000 2016', 'favorite_count': 0, 'retweet_count': 10, 'user_following': False, 'user_followers': 57430, 'user_friends': 52822, 'user_statuses': 208130, 'tweet_text': 'RT @HorseShort: Do we know who they are so we can vote against them?ðŸš‚ðŸ‡ºðŸ‡¸ðŸ’¨ðŸŽˆ https://t.co/UkcvDBCnad'}
AbsonJill JenniferMayer {'id': 7.634312663477821e+17, 'user_screen': 'AbsonJill', 'original_author': 'JenniferMayer', 'user_location': nan, 'user_id': 3306930701.0, 'created_at': 'Wed Aug 10 17:46:12 +0000 2016', 'favorite_count': 0, 'retweet_count': 4, 'user_following': False, 'user_followers': 1104, 'user_friends': 988, 'user_statuses': 110149, 'tweet_text': 'RT @JenniferMayer: Hillary Clintonâ€™s Embrace of Kissinger Is Inexcusable: "Kissinger is a unique monster" https://t.co/X3IDNoDISP @GregGranâ€¦'}
d_mcilvain RandyResist {'id': 7.63431266150527e+17, 'user_screen': 'd_mcilvain', 'original_author': 'RandyResist', 'user_location': nan, 'user_id': 311638868.0, 'created_at': 'Wed Aug 10 17:46:12 +0000 2016', 'favorite_count': 0, 'retweet_count': 48, 'user_following': False, 'user_followers': 162, 'user_friends': 587, 'user_statuses': 17442, 'tweet_text': 'RT @randyprine: Every GOP leader needs to repudiate Trump. https://t.co/O3x0gfClDd'}
RandyResist prmattersdotorg {'id': 7.63431731684708e+17, 'user_screen': 'RandyResist', 'original_author': 'prmattersdotorg', 'user_location': nan, 'user_id': 37990581.0, 'created_at': 'Wed Aug 10 17:48:03 +0000 2016', 'favorite_count': 0, 'retweet_count': 3, 'user_following': False, 'user_followers': 65615, 'user_friends': 68875, 'user_statuses': 224018, 'tweet_text': 'RT @prmattersdotorg: #sotrue | #TrumpTrainwreck https://t.co/olbVgkube5'}
foleyloaded93 huangmiller {'id': 7.63431272165376e+17, 'user_screen': 'foleyloaded93', 'original_author': 'huangmiller', 'user_location': 'Buffalo, NY', 'user_id': 3222889846.0, 'created_at': 'Wed Aug 10 17:46:13 +0000 2016', 'favorite_count': 0, 'retweet_count': 207, 'user_following': False, 'user_followers': 138, 'user_friends': 252, 'user_statuses': 13371, 'tweet_text': 'RT @huangmiller: #JohnsonWeld2016 leads IBD poll among 18-24 year olds:\n\nJohnson 35%\nClinton 30%\nStein 14%\nTrump 12%\n\nInteresting.\n\n https:â€¦'}
ajhtweeting jasonfekete {'id': 7.63431264577729e+17, 'user_screen': 'ajhtweeting', 'original_author': 'jasonfekete', 'user_location': 'New Westminster', 'user_id': 387465176.0, 'created_at': 'Wed Aug 10 17:46:11 +0000 2016', 'favorite_count': 0, 'retweet_count': 10, 'user_following': False, 'user_followers': 1033, 'user_friends': 1151, 'user_statuses': 10556, 'tweet_text': 'RT @jasonfekete: Great read here: In 2007, Trump was forced to own up to his falsehoods. And he did. Sort of. https://t.co/yM6JGjrWbD'}
Jandraelune OnPointRadio {'id': 7.634312673626729e+17, 'user_screen': 'Jandraelune', 'original_author': 'OnPointRadio', 'user_location': nan, 'user_id': 582417633.0, 'created_at': 'Wed Aug 10 17:46:12 +0000 2016', 'favorite_count': 0, 'retweet_count': 259, 'user_following': False, 'user_followers': 31, 'user_friends': 150, 'user_statuses': 1276, 'tweet_text': "RT @OnPointRadio: â€™Trump's said about 150 things that would disqualify anybody else from running for President.â€™ @GovGaryJohnson https://t.â€¦"}
Taylod61 Dleather25_ {'id': 7.6343126747188e+17, 'user_screen': 'Taylod61', 'original_author': 'Dleather25_', 'user_location': nan, 'user_id': 2260248067.0, 'created_at': 'Wed Aug 10 17:46:12 +0000 2016', 'favorite_count': 0, 'retweet_count': 917, 'user_following': False, 'user_followers': 729, 'user_friends': 318, 'user_statuses': 90630, 'tweet_text': 'RT @Dleather25_: Donald Trump is not what the media portrays him to be, he is an American Patriot with a good heart #MAGA ðŸ‡ºðŸ‡¸ https://t.co/Pâ€¦'}
RealDeskMan nytopinion {'id': 7.63431265370505e+17, 'user_screen': 'RealDeskMan', 'original_author': 'nytopinion', 'user_location': 'Paradise', 'user_id': 4795222485.0, 'created_at': 'Wed Aug 10 17:46:12 +0000 2016', 'favorite_count': 0, 'retweet_count': 1181, 'user_following': False, 'user_followers': 2316, 'user_friends': 4187, 'user_statuses': 11086, 'tweet_text': 'RT @nytopinion: Forget politics, Trump is a disgusting human being. His children should be ashamed of him. https://t.co/EErtmVZr4R https://â€¦'}
Paolalopez1971 _Makada_ {'id': 7.634312747155049e+17, 'user_screen': 'Paolalopez1971', 'original_author': '_Makada_', 'user_location': nan, 'user_id': 4886213447.0, 'created_at': 'Wed Aug 10 17:46:14 +0000 2016', 'favorite_count': 0, 'retweet_count': 622, 'user_following': False, 'user_followers': 2625, 'user_friends': 1245, 'user_statuses': 214354, 'tweet_text': 'RT @_Makada_: Mass Murderers Agree With Hillary Clinton on Second Amendment! Politicians Love Disarmed Peasants! https://t.co/kTJDyuE7Iq'}
Paolalopez1971 _Makada_ {'id': 7.63431614563152e+17, 'user_screen': 'Paolalopez1971', 'original_author': '_Makada_', 'user_location': nan, 'user_id': 4886213447.0, 'created_at': 'Wed Aug 10 17:47:35 +0000 2016', 'favorite_count': 0, 'retweet_count': 228, 'user_following': False, 'user_followers': 2625, 'user_friends': 1245, 'user_statuses': 214354, 'tweet_text': 'RT @_Makada_: THREE PEOPLE With Ties To DNC Mysteriously DIE. \n\nhttps://t.co/8qLisABr5J'}
Paolalopez1971 _Makada_ {'id': 7.634318973263871e+17, 'user_screen': 'Paolalopez1971', 'original_author': '_Makada_', 'user_location': nan, 'user_id': 4886213447.0, 'created_at': 'Wed Aug 10 17:48:42 +0000 2016', 'favorite_count': 0, 'retweet_count': 503, 'user_following': False, 'user_followers': 2625, 'user_friends': 1245, 'user_statuses': 214354, 'tweet_text': 'RT @_Makada_: "Hillary Clinton is the candidate of the past, ours is the campaign of the FUTURE" - Donald J. Trump #MAGA https://t.co/3unX5â€¦'}
Paolalopez1971 mitchellvii {'id': 7.634316324057581e+17, 'user_screen': 'Paolalopez1971', 'original_author': 'mitchellvii', 'user_location': nan, 'user_id': 4886213447.0, 'created_at': 'Wed Aug 10 17:47:39 +0000 2016', 'favorite_count': 0, 'retweet_count': 48, 'user_following': False, 'user_followers': 2625, 'user_friends': 1245, 'user_statuses': 214354, 'tweet_text': 'RT @mitchellvii: STREAMING NOW "Full Episode: CJ Jones (8/9) â€œElection Returns + Global Manufacturing Expert Talks Tradeâ€\x9d" https://t.co/dXSâ€¦'}
Paolalopez1971 TIMENOUT {'id': 7.634316527942e+17, 'user_screen': 'Paolalopez1971', 'original_author': 'TIMENOUT', 'user_location': nan, 'user_id': 4886213447.0, 'created_at': 'Wed Aug 10 17:47:44 +0000 2016', 'favorite_count': 0, 'retweet_count': 100, 'user_following': False, 'user_followers': 2625, 'user_friends': 1245, 'user_statuses': 214354, 'tweet_text': "RT @TIMENOUT: Hillary Clinton: I'm staying in case Obama gets assassinated https://t.co/OStALVZ91v \n#MEGA\n#MILLENNIALS\n#NEVERHILLARY\n#CROOKâ€¦"}
Paolalopez1971 LindaSuhler {'id': 7.6343204363622e+17, 'user_screen': 'Paolalopez1971', 'original_author': 'LindaSuhler', 'user_location': nan, 'user_id': 4886213447.0, 'created_at': 'Wed Aug 10 17:49:17 +0000 2016', 'favorite_count': 0, 'retweet_count': 103, 'user_following': False, 'user_followers': 2625, 'user_friends': 1245, 'user_statuses': 214354, 'tweet_text': "RT @LindaSuhler: You can't keep a TRUMP woman down.\n Alice, you are a champion for Trump!\n#WomenForTrump\nâœ”ï¸\x8fVOTE #Trump2016\n#INPrimary httpsâ€¦"}
Paolalopez1971 MarkeeceYBR {'id': 7.63432411564761e+17, 'user_screen': 'Paolalopez1971', 'original_author': 'MarkeeceYBR', 'user_location': nan, 'user_id': 4886213447.0, 'created_at': 'Wed Aug 10 17:50:45 +0000 2016', 'favorite_count': 0, 'retweet_count': 457, 'user_following': False, 'user_followers': 2625, 'user_friends': 1245, 'user_statuses': 214354, 'tweet_text': 'RT @YoungBLKRepub: Did the secret service and media investigate this assassination talk from Hillary Clinton? Retweet! https://t.co/6881Y5sâ€¦'}
Paolalopez1971 DrEstella {'id': 7.63432465201496e+17, 'user_screen': 'Paolalopez1971', 'original_author': 'DrEstella', 'user_location': nan, 'user_id': 4886213447.0, 'created_at': 'Wed Aug 10 17:50:58 +0000 2016', 'favorite_count': 0, 'retweet_count': 78, 'user_following': False, 'user_followers': 2625, 'user_friends': 1245, 'user_statuses': 214354, 'tweet_text': 'RT @DrEstella: Listen2 #Actor #WillSmith "AMERICA SHOULD CLEANSE ITSELF OF TRUMP SUPPORTERS" #Fans mkhim now #Boycott his #Movies https://tâ€¦'}
Paolalopez1971 NRA {'id': 7.63433080648524e+17, 'user_screen': 'Paolalopez1971', 'original_author': 'NRA', 'user_location': nan, 'user_id': 4886213447.0, 'created_at': 'Wed Aug 10 17:53:24 +0000 2016', 'favorite_count': 0, 'retweet_count': 296, 'user_following': False, 'user_followers': 2625, 'user_friends': 1245, 'user_statuses': 214354, 'tweet_text': 'RT @NRA: Via @USATODAY: #NRA launches $3 million anti-Clinton ad buy https://t.co/PjymMgJjYm  #2A'}
Paolalopez1971 trumpaboard {'id': 7.63433108742038e+17, 'user_screen': 'Paolalopez1971', 'original_author': 'trumpaboard', 'user_location': nan, 'user_id': 4886213447.0, 'created_at': 'Wed Aug 10 17:53:31 +0000 2016', 'favorite_count': 0, 'retweet_count': 182, 'user_following': False, 'user_followers': 2625, 'user_friends': 1245, 'user_statuses': 214354, 'tweet_text': 'RT @trumpaboard: ðŸ’£Wikileaks drops NEW BOMBS! \n#Clinton ties 2 Coup, Terrorism, &amp; Clinton Foundation! #Gold\nhttps://t.co/Mk3QAr0aEA https://â€¦'}
TylerCrook31 realDonaldTrump {'id': 7.634312754284009e+17, 'user_screen': 'TylerCrook31', 'original_author': 'realDonaldTrump', 'user_location': 'Fayetteville, AR', 'user_id': 493703488.0, 'created_at': 'Wed Aug 10 17:46:14 +0000 2016', 'favorite_count': 0, 'retweet_count': 9810, 'user_following': False, 'user_followers': 446, 'user_friends': 150, 'user_statuses': 7026, 'tweet_text': 'RT @realDonaldTrump: My thoughts and prayers are with the two police officers shot in Sebastian County, Arkansas. #LESM'}
fixerofthings UTHornsRawk {'id': 7.63431273973121e+17, 'user_screen': 'fixerofthings', 'original_author': 'UTHornsRawk', 'user_location': 'New Jersey', 'user_id': 37267814.0, 'created_at': 'Wed Aug 10 17:46:14 +0000 2016', 'favorite_count': 0, 'retweet_count': 3, 'user_following': False, 'user_followers': 7482, 'user_friends': 7200, 'user_statuses': 80371, 'tweet_text': 'RT @UTHornsRawk: ðŸ”·DONALD TRUMP\nðŸ”·WEâ\x9d¤ï¸\x8fYOU \nðŸ”·MAKE AMERICA\nðŸ”·GREAT AGAIN\nðŸ”·TRUMP WILL\nðŸ”·SAVE THE USA\nðŸ”·HILLARYðŸ’¯BAD JUDGEMENT\nâ\x81‰ï¸\x8fSeth Richâ\x81‰ï¸\x8f https://â€¦'}
fixerofthings MONAKatOILS {'id': 7.63432081598841e+17, 'user_screen': 'fixerofthings', 'original_author': 'MONAKatOILS', 'user_location': 'New Jersey', 'user_id': 37267814.0, 'created_at': 'Wed Aug 10 17:49:26 +0000 2016', 'favorite_count': 0, 'retweet_count': 103, 'user_following': False, 'user_followers': 7482, 'user_friends': 7200, 'user_statuses': 80371, 'tweet_text': "RT @MONAKatOILS: New Polls and Jam-Packed Rallies - Trump's Momentum Kicks Into HIGH GEAR https://t.co/DGbOgHTPMY"}
fixerofthings slone {'id': 7.634323798348511e+17, 'user_screen': 'fixerofthings', 'original_author': 'slone', 'user_location': 'New Jersey', 'user_id': 37267814.0, 'created_at': 'Wed Aug 10 17:50:37 +0000 2016', 'favorite_count': 0, 'retweet_count': 23, 'user_following': False, 'user_followers': 7482, 'user_friends': 7200, 'user_statuses': 80371, 'tweet_text': 'RT @slone: Hillary will be well-medicated for the debates - but there are ways to trigger seizures -- situation could do it. https://t.co/gâ€¦'}
jmunozfe mariaramirezNY {'id': 7.634312693760979e+17, 'user_screen': 'jmunozfe', 'original_author': 'mariaramirezNY', 'user_location': nan, 'user_id': 15493266.0, 'created_at': 'Wed Aug 10 17:46:13 +0000 2016', 'favorite_count': 0, 'retweet_count': 2, 'user_following': False, 'user_followers': 2586, 'user_friends': 822, 'user_statuses': 16882, 'tweet_text': 'RT @mariaramirezNY: A Trump le empieza a fallar la fuerza en Twitter: el candidato tuitea menos y tiene poca relaciÃ³n con su partido. httpsâ€¦'}
